,VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
58359,1,5,0,0,1,1,0,1,San Juan de Lurigancho
58360,1,5,0,0,1,1,0,1,San Juan de Lurigancho
58361,1,26,0,1,1,0,1,1,Surquillo
58362,1,34,0,1,1,0,1,0,Miraflores
58363,1,20,0,0,1,0,1,1,Santa Anita
58364,0,46,0,1,1,0,1,1,San Isidro
58365,1,10,0,0,1,1,0,1,San Borja
58366,1,7,0,0,1,1,0,1,San Borja
58367,1,39,0,0,1,1,0,1,Surquillo
58368,1,14,0,0,1,1,0,1,San Borja
58369,1,14,0,0,1,1,0,1,San Borja
58370,1,29,0,1,1,0,1,1,Santa Anita
58371,1,37,0,1,1,0,0,1,San Juan de Lurigancho
58372,0,29,0,0,1,0,0,0,San Borja
58373,1,29,0,0,1,0,1,1,San Borja
58374,1,9,0,0,1,0,0,0,San Juan de Miraflores
58375,0,21,0,1,1,0,1,0,San Borja
58376,1,0,0,0,1,0,0,0,Chorrillos
58377,1,10,0,0,1,1,0,1,San Juan de Lurigancho
58378,1,37,0,1,1,0,0,0,San Borja
58380,1,34,0,1,1,0,0,1,San Borja
58381,1,65,0,1,1,0,0,1,San Borja
58382,0,33,0,1,1,0,0,0,San Borja
58383,1,28,0,0,1,0,1,0,Comas
58384,1,36,0,1,1,0,1,1,San Borja
58386,1,42,0,1,1,0,1,1,San Borja
58387,1,12,0,0,1,1,0,1,Miraflores
58388,1,44,0,1,1,0,0,1,San Borja
58389,1,31,0,1,1,0,0,1,San Borja
58390,1,39,0,0,1,0,1,1,San Borja
58391,1,17,0,0,1,0,0,1,San Borja
58392,1,53,0,1,1,0,1,0,San Borja
58393,1,39,0,0,1,0,1,0,San Borja
58394,1,53,0,1,1,0,0,0,San Borja
58395,1,53,0,1,1,0,0,0,San Borja
58398,1,28,0,1,1,0,0,1,San Borja
58399,1,14,0,0,1,0,0,1,San Borja
58400,1,26,0,0,1,0,1,1,Comas
58401,1,54,0,1,1,0,0,1,San Borja
58402,1,9,0,0,1,1,0,1,San Borja
58403,0,53,0,1,1,0,1,0,San Borja
58404,1,41,0,1,1,0,1,1,San Borja
58405,1,36,0,0,1,0,0,1,San Borja
58406,1,37,0,1,1,0,0,1,Surquillo
58407,1,83,0,1,1,0,0,1,San Borja
58409,1,58,0,1,1,0,0,1,San Borja
58410,1,43,0,1,1,0,0,1,San Borja
58411,1,42,0,0,1,0,1,0,San Borja
58412,1,47,0,1,1,0,0,0,San Borja
58413,1,44,0,1,1,0,1,1,San Borja
58414,1,47,0,1,1,0,1,1,San Borja
58417,1,34,0,1,1,1,1,1,San Borja
58418,1,40,0,1,1,0,1,0,San Borja
58419,1,35,0,1,1,0,0,1,San Borja
58420,1,9,0,0,1,1,0,1,San Borja
58421,1,6,0,0,1,1,0,0,San Borja
58422,1,43,0,1,1,0,1,1,San Borja
58423,1,47,0,1,1,0,1,1,San Borja
58424,1,10,0,0,1,1,0,1,San Borja
58425,1,52,0,1,1,0,0,1,San Borja
58426,1,25,1,0,1,0,1,1,San Borja
58427,1,10,0,0,1,1,0,1,San Borja
58428,1,51,0,1,1,0,1,1,San Borja
58429,1,4,0,0,1,1,0,1,San Borja
58430,1,60,0,1,1,0,0,0,San Borja
58431,1,39,0,0,1,0,1,1,San Borja
58432,1,56,0,0,1,0,1,1,San Borja
58433,1,9,0,0,1,1,0,0,San Borja
58434,1,37,0,1,1,0,0,1,San Borja
58435,1,39,0,1,1,0,1,0,San Borja
58436,1,43,0,1,1,0,1,0,San Borja
58437,1,51,0,1,1,0,1,1,San Borja
58438,1,11,0,0,1,1,0,1,San Borja
58439,1,44,0,1,1,0,0,1,Miraflores
58440,1,41,0,0,1,0,1,0,Rimac
58441,1,37,0,0,1,0,1,1,San Borja
58442,1,13,0,0,1,1,0,1,San Borja
58443,1,43,0,1,1,0,0,1,San Borja
58444,1,39,0,1,1,0,0,1,San Borja
58445,1,74,0,1,1,0,0,1,San Borja
58446,1,16,0,0,1,1,0,1,San Borja
58449,1,25,0,0,1,1,0,0,Lima
58450,1,28,0,0,1,0,1,1,San Borja
58451,1,34,0,1,1,0,0,0,San Borja
58452,1,31,0,0,1,0,1,0,Miraflores
58453,1,22,0,0,1,1,0,0,Barranco
58454,1,60,0,1,1,0,0,1,San Borja
58458,1,12,0,0,1,1,0,1,San Borja
58459,1,8,0,0,1,1,0,1,San Borja
58460,1,54,0,0,1,0,0,1,San Borja
58461,1,27,0,1,1,0,1,1,San Borja
58462,1,15,0,0,1,1,0,1,Surquillo
58463,1,15,0,0,1,1,0,1,Surquillo
58464,1,54,0,1,1,0,0,1,San Borja
58467,1,63,0,1,1,0,1,1,San Borja
58468,1,13,0,0,1,1,0,1,San Borja
58469,1,60,0,1,1,0,1,1,San Borja
58470,1,32,0,1,1,0,0,1,Comas
58472,1,11,0,0,1,1,0,1,Comas
58476,1,55,0,1,1,0,0,1,San Borja
58477,1,33,0,0,1,0,1,1,San Borja
58479,1,25,0,1,1,0,1,1,San Borja
58481,1,30,0,0,1,0,1,0,San Borja
58482,1,86,0,1,1,0,0,1,San Borja
58483,1,73,0,1,1,0,0,1,San Borja
58484,1,13,0,0,1,1,0,1,San Borja
58485,1,38,0,1,1,0,0,0,San Borja
58486,1,26,0,1,1,0,0,1,San Borja
58487,1,30,0,1,1,0,1,0,San Borja
58488,1,30,0,1,1,0,1,0,San Borja
58489,1,8,0,0,1,1,0,1,San Borja
58490,1,77,0,1,1,0,0,1,San Borja
58491,1,52,0,1,1,0,1,0,San Borja
58492,1,62,0,1,1,0,0,1,San Borja
58493,1,57,0,1,1,0,0,1,San Borja
58494,1,34,0,1,1,0,1,0,San Borja
58495,1,36,0,0,1,0,1,1,Surquillo
58496,1,36,0,1,1,0,0,1,San Juan de Lurigancho
58497,1,36,0,1,1,0,1,1,San Juan de Lurigancho
58498,1,76,0,1,1,0,0,1,San Borja
58500,1,9,0,0,1,1,0,1,San Borja
58501,1,23,0,0,1,0,1,1,San Borja
58502,1,54,0,1,1,0,1,1,San Borja
58503,0,34,0,1,1,0,1,1,Surquillo
58505,1,56,0,1,1,0,1,1,San Borja
58506,1,39,0,1,1,0,0,1,San Borja
58507,1,48,0,1,1,0,1,0,San Borja
58508,1,69,0,1,1,0,0,0,San Borja
58509,1,60,0,1,1,0,1,1,San Borja
58510,1,16,0,0,1,1,0,1,San Borja
58512,1,31,0,1,1,0,0,1,San Borja
58513,1,9,0,0,1,1,0,1,San Borja
58517,1,46,0,1,1,0,0,1,San Borja
58518,1,34,0,1,1,0,1,1,San Borja
58520,1,37,0,1,1,0,0,1,San Borja
58521,1,78,0,1,1,0,0,1,San Borja
58522,1,36,0,1,1,0,1,1,San Borja
58523,1,36,0,1,1,0,1,1,San Borja
58524,1,36,0,1,1,0,1,1,San Borja
58525,1,38,0,1,1,0,1,1,La Molina
58527,1,44,0,1,1,0,0,1,San Borja
58528,1,79,0,1,1,0,0,1,San Borja
58529,1,18,0,0,1,1,0,0,San Borja
58530,1,30,0,0,1,0,0,0,San Borja
58531,1,73,0,1,1,0,0,1,San Borja
58532,1,23,0,0,1,0,1,1,San Borja
58533,1,57,0,0,1,0,1,1,San Borja
58534,1,31,0,0,1,0,1,1,San Borja
58535,1,56,0,1,1,0,0,1,San Borja
58536,1,20,0,1,1,0,0,1,Surquillo
58537,1,39,0,0,1,0,0,1,Villa Maria del Triunfo
58538,0,31,0,1,1,0,1,0,Miraflores
58539,1,9,0,0,1,1,0,1,Miraflores
58540,1,30,0,0,1,0,1,1,San Isidro
58541,1,31,0,1,1,1,1,1,Villa Maria del Triunfo
58542,1,57,0,1,1,0,1,1,San Luis
58543,1,85,0,1,1,0,0,1,San Isidro
58544,1,80,0,1,1,0,0,1,San Isidro
58545,1,69,0,1,1,0,0,1,Miraflores
58546,1,36,0,1,1,0,1,0,San Isidro
58547,1,3,0,0,1,1,0,1,Surquillo
58548,1,33,0,1,1,0,1,1,Los Olivos
58549,1,33,0,1,1,0,1,1,San Juan de Lurigancho
58550,1,30,0,1,1,0,1,1,Los Olivos
58551,1,44,0,1,1,0,1,0,Villa Maria del Triunfo
58552,1,68,0,1,1,0,0,0,Miraflores
58553,1,73,0,1,1,0,0,1,San Isidro
58555,1,71,0,0,1,0,0,1,San Isidro
58556,1,15,0,0,1,1,0,1,San Isidro
58557,1,48,0,1,1,0,1,0,San Isidro
58558,1,15,0,0,1,1,0,1,San Borja
58560,1,48,0,1,1,0,0,0,San Isidro
58561,1,27,0,1,1,0,1,0,Lurigancho
58562,1,41,0,0,1,0,1,1,Santiago de Surco
58563,1,49,0,1,1,0,1,1,Surquillo
58564,1,21,0,0,1,0,1,1,Miraflores
58566,1,52,0,1,1,0,0,1,San Isidro
58567,1,44,0,1,1,0,1,0,Rimac
58568,1,18,0,0,1,1,0,1,Surquillo
58569,1,37,0,1,1,0,1,1,Villa Maria del Triunfo
58570,0,50,0,0,1,0,1,1,San Isidro
58571,1,12,0,0,1,1,0,1,Lince
58572,1,24,0,0,1,1,1,1,Miraflores
58573,1,79,0,1,1,0,0,1,Miraflores
58574,1,59,0,1,1,0,0,0,Miraflores
58575,1,18,0,0,1,0,0,1,Miraflores
58576,1,22,0,0,1,1,1,1,Surquillo
58577,1,56,0,1,1,0,0,1,Magdalena del Mar
58578,1,29,0,0,1,0,1,1,Magdalena del Mar
58579,1,20,0,0,1,0,1,1,Comas
58584,1,12,0,0,1,1,0,1,San Isidro
58585,1,47,0,0,1,0,1,1,Santiago de Surco
58586,1,41,0,0,1,0,1,1,Lima
58588,1,20,0,0,1,1,0,1,Miraflores
58589,1,38,0,1,1,0,1,1,Ate
58590,1,29,0,0,1,0,1,1,San Isidro
58592,1,42,0,1,1,0,1,1,San Isidro
58595,1,20,0,0,1,1,1,1,Los Olivos
58596,1,20,0,0,1,1,1,1,Los Olivos
58597,1,20,0,0,1,1,1,1,Los Olivos
58602,1,22,0,0,1,1,0,1,San Isidro
58603,1,22,0,0,1,0,1,1,Independencia
58604,1,22,0,0,1,1,1,1,San Isidro
58605,1,34,0,1,1,0,1,1,Chorrillos
58606,1,79,0,1,1,0,0,1,San Isidro
58608,1,25,0,0,1,1,1,1,Lima
58609,0,47,0,1,1,0,1,0,Chorrillos
58610,1,34,0,1,1,0,1,1,San Isidro
58611,1,51,0,1,1,0,1,1,Miraflores
58612,1,67,0,1,1,0,0,1,Surquillo
58613,1,32,0,0,1,0,1,1,San Isidro
58614,1,23,1,0,1,0,0,0,San Miguel
58615,1,22,0,0,1,1,0,0,La Victoria
58616,1,33,0,1,1,0,0,1,San Isidro
58617,1,39,0,1,1,0,1,1,San Isidro
58618,1,32,0,1,1,1,1,1,Breña
58619,1,27,0,1,1,1,1,0,San Isidro
58620,1,39,0,1,1,0,0,1,San Juan de Miraflores
58622,1,38,0,0,1,1,1,1,Miraflores
58623,1,36,1,1,1,0,1,1,San Isidro
58625,1,20,0,0,1,0,0,1,Surquillo
58626,1,44,0,1,1,0,0,1,San Isidro
58627,0,21,0,1,1,0,0,0,Los Olivos
58628,1,20,0,1,1,0,0,0,San Isidro
58629,1,8,0,0,1,1,0,1,San Isidro
58630,1,4,0,0,1,0,0,1,San Isidro
58631,1,26,0,0,1,0,1,1,San Juan de Miraflores
58632,1,35,0,1,1,0,0,1,San Isidro
58633,1,16,0,0,1,0,0,1,San Isidro
58634,1,38,0,0,1,0,1,1,San Isidro
58635,1,20,0,0,1,1,1,1,Chorrillos
58636,1,49,0,1,1,0,1,1,Pueblo Libre
58637,1,10,0,0,1,0,0,1,Pueblo Libre
58640,1,40,0,1,1,0,1,1,Magdalena del Mar
58641,1,48,0,1,1,0,1,1,Miraflores
58642,1,59,0,1,1,0,0,1,Miraflores
58643,1,18,0,0,1,1,0,0,San Isidro
58644,1,14,0,0,1,1,0,1,San Martin de Porres
58645,1,51,0,1,1,0,1,1,San Isidro
58646,1,27,0,1,1,0,1,1,Lince
58647,1,49,0,1,1,0,1,1,San Isidro
58648,1,39,0,1,1,0,0,1,Miraflores
58650,1,39,0,0,1,0,1,1,San Borja
58652,1,38,0,1,1,0,1,1,San Isidro
58655,1,24,0,0,1,0,1,0,Villa El Salvador
58656,1,42,0,1,1,0,1,1,Santiago de Surco
58660,1,27,0,1,1,1,0,0,Surquillo
58663,1,30,0,0,1,0,1,0,Carabayllo
58664,1,30,0,1,1,0,1,1,San Isidro
58666,1,63,0,1,1,0,1,0,Surquillo
58667,1,30,0,0,1,0,1,0,San Isidro
58668,1,41,0,1,1,0,0,0,Surquillo
58669,0,31,0,0,1,0,1,1,Villa El Salvador
58670,0,27,0,0,1,1,0,0,Santiago de Surco
58671,1,31,0,0,1,0,1,1,San Isidro
58672,1,29,0,0,1,0,1,1,Magdalena del Mar
58675,1,36,0,1,1,0,1,0,San Isidro
58676,1,41,0,1,1,0,1,0,Santiago de Surco
58677,1,36,0,0,1,1,0,0,San Isidro
58678,1,46,0,1,1,0,1,1,San Isidro
58680,1,39,0,1,1,0,1,1,Miraflores
58681,1,5,0,0,1,1,0,1,Miraflores
58682,1,8,0,0,1,1,0,1,Santiago de Surco
58683,1,85,0,1,1,0,0,1,Miraflores
58684,1,16,0,0,1,1,0,1,Miraflores
58685,1,21,0,1,1,0,0,0,Surquillo
58686,1,46,0,1,1,0,0,1,Surquillo
58687,1,28,0,1,1,0,1,1,Miraflores
58691,1,33,0,0,1,0,1,1,Santiago de Surco
58692,1,18,0,0,1,1,0,0,Jesus Maria
58693,1,18,0,0,1,1,0,0,Jesus Maria
58694,1,67,0,1,1,0,1,1,San Isidro
58695,1,17,0,0,1,0,0,1,Surquillo
58696,1,36,0,1,1,0,0,1,San Isidro
58697,0,18,0,0,1,0,0,0,San Isidro
58698,1,23,0,0,1,0,0,0,Miraflores
58699,1,24,0,0,1,0,0,0,Miraflores
58701,1,44,0,1,1,0,0,0,San Isidro
58702,1,12,0,0,1,1,0,0,Miraflores
58703,1,12,0,0,1,1,0,0,Miraflores
58704,1,45,0,1,1,0,0,1,San Isidro
58705,1,22,0,1,1,0,1,0,Chorrillos
58706,0,83,0,1,1,0,0,0,San Isidro
58708,1,66,0,1,1,0,0,0,San Isidro
58709,1,19,0,0,1,1,0,0,San Isidro
58710,1,29,0,1,1,0,1,1,San Isidro
58712,1,34,0,0,1,0,1,1,San Juan de Miraflores
58713,1,69,0,1,1,0,0,0,Miraflores
58714,1,69,0,1,1,0,0,0,Miraflores
58715,1,37,0,1,1,0,1,1,Lima
58716,1,38,0,1,1,0,1,1,Miraflores
58717,1,39,0,1,1,0,0,1,Miraflores
58718,1,14,0,0,1,1,0,1,La Molina
58719,1,12,0,0,1,1,0,1,La Molina
58721,1,73,0,1,1,0,0,1,Miraflores
58723,1,14,0,0,1,1,0,0,La Molina
58724,1,14,0,0,1,1,0,1,La Molina
58725,1,12,0,0,1,1,0,1,La Molina
58726,1,53,0,1,1,0,1,1,San Isidro
58728,0,24,0,0,1,0,0,0,San Isidro
58729,1,43,0,1,1,0,1,1,Comas
58730,1,34,0,0,1,0,1,1,San Juan de Lurigancho
58731,1,65,0,1,1,0,0,1,Comas
58732,1,65,0,1,1,0,0,1,Comas
58733,1,45,0,0,1,0,1,1,San Isidro
58734,1,65,0,1,1,0,1,1,San Isidro
58735,1,1,0,0,1,0,0,1,San Isidro
58736,1,36,0,1,1,0,0,1,San Isidro
58741,1,49,0,1,1,0,1,1,San Isidro
58742,1,54,0,1,1,0,1,0,San Juan de Lurigancho
58743,1,70,0,1,1,0,1,1,Miraflores
58744,1,29,0,1,1,0,1,1,San Isidro
58745,1,32,0,1,1,0,0,1,Miraflores
58746,1,5,0,0,1,1,0,1,Miraflores
58747,1,13,0,0,1,1,0,1,Miraflores
58748,1,22,0,0,1,0,0,1,Magdalena del Mar
58749,1,38,0,0,1,0,1,0,Miraflores
58750,1,14,0,0,1,1,0,0,Miraflores
58751,1,30,0,1,1,0,1,0,Santiago de Surco
58752,1,6,0,0,1,1,0,1,San Miguel
58753,0,23,0,0,1,0,0,0,Chorrillos
58755,1,8,0,0,1,1,0,1,San Isidro
58757,1,8,0,0,1,1,0,1,San Isidro
58758,1,43,0,1,1,0,1,1,Miraflores
58761,0,37,0,1,1,0,1,0,Surquillo
58762,1,85,0,1,1,0,0,0,San Isidro
58763,1,58,0,1,1,0,0,1,Miraflores
58764,1,59,0,1,1,0,0,1,Miraflores
58766,1,13,0,0,1,1,0,1,Miraflores
58767,1,15,0,0,1,1,0,1,Miraflores
58768,1,84,0,1,1,0,0,1,Miraflores
58769,0,29,0,1,1,0,1,0,Miraflores
58770,1,26,0,0,1,0,1,0,San Isidro
58774,1,54,0,1,1,0,0,1,San Isidro
58775,1,26,0,1,1,1,1,1,San Isidro
58776,1,21,0,0,1,1,0,1,San Isidro
58777,1,35,0,1,1,0,1,1,Miraflores
58778,1,23,0,1,1,1,0,1,San Isidro
58779,1,14,0,0,1,1,0,1,Ate
58781,0,14,0,0,1,1,0,0,San Juan de Lurigancho
58782,1,71,0,1,1,0,0,1,San Isidro
58784,1,28,0,1,1,0,0,1,Miraflores
58787,1,21,0,0,1,1,0,0,San Isidro
58788,1,73,0,1,1,0,0,1,San Isidro
58789,1,23,0,0,1,1,1,1,El Agustino
58790,1,19,0,0,1,1,0,0,San Isidro
58791,1,11,0,0,1,1,0,0,Villa El Salvador
58792,1,59,0,0,1,0,0,1,Chorrillos
58794,1,41,0,1,1,0,0,0,Surquillo
58795,1,23,0,0,1,0,0,1,San Isidro
58796,1,4,0,0,1,0,0,1,Miraflores
58797,1,29,0,1,1,0,1,1,Jesus Maria
58798,1,48,0,1,1,0,1,0,Miraflores
58799,1,20,0,0,1,1,1,1,Lince
58800,1,35,0,1,1,0,0,1,San Isidro
58801,1,53,0,1,1,0,0,0,San Isidro
58803,1,10,0,0,1,1,0,1,San Isidro
58806,1,10,0,0,1,1,0,1,San Isidro
58807,1,12,0,0,1,1,0,1,Miraflores
58808,1,40,0,1,1,0,1,1,San Isidro
58809,1,6,0,0,1,1,0,1,San Isidro
58810,1,9,0,0,1,1,0,1,San Isidro
58811,1,40,0,1,1,0,1,1,San Isidro
58812,1,32,0,0,1,1,1,1,Miraflores
58813,1,34,0,1,1,0,1,1,San Isidro
58814,1,7,0,0,1,1,0,1,San Isidro
58815,1,40,0,1,1,0,1,0,Miraflores
58816,1,27,0,0,1,0,1,0,San Juan de Miraflores
58817,1,22,0,0,1,1,0,1,Santiago de Surco
58818,0,41,0,1,1,0,1,1,San Isidro
58820,1,46,0,0,1,1,0,1,San Isidro
58822,1,49,0,0,1,1,1,1,San Isidro
58823,1,14,0,0,1,1,0,1,San Isidro
58824,1,12,0,0,1,1,0,1,San Isidro
58826,1,33,0,1,1,0,0,1,San Isidro
58827,1,8,0,0,1,1,0,1,San Isidro
58828,1,6,0,0,1,1,0,1,San Isidro
58830,1,6,0,0,1,1,0,1,San Isidro
58831,0,44,0,1,1,0,0,1,San Isidro
58832,1,7,0,0,1,1,0,1,San Isidro
58833,1,21,0,1,1,0,1,1,San Isidro
58834,1,21,0,0,1,1,0,1,San Isidro
58835,1,37,0,0,1,0,0,1,San Isidro
58836,1,37,0,0,1,0,0,1,San Isidro
58837,1,37,0,0,1,0,0,1,San Isidro
58840,1,54,0,1,1,0,1,1,San Juan de Miraflores
58841,1,46,0,0,1,0,1,0,San Isidro
58842,1,64,0,0,1,0,0,1,San Isidro
58843,1,45,0,1,1,0,0,1,Miraflores
58844,1,7,0,0,1,1,0,1,Breña
58845,1,44,0,1,1,0,0,1,San Isidro
58846,1,51,0,1,1,0,1,1,San Juan de Miraflores
58847,1,71,0,1,1,0,0,1,San Isidro
58848,1,46,0,0,1,0,0,1,Miraflores
58849,1,31,0,1,1,0,1,0,Miraflores
58851,1,23,0,0,1,0,0,1,San Isidro
58852,1,25,0,1,1,0,0,1,Lima
58854,1,17,0,0,1,1,0,1,San Isidro
58855,0,15,0,0,1,1,0,1,Miraflores
58857,1,14,0,0,1,1,0,1,San Isidro
58858,1,13,0,0,1,1,0,1,San Isidro
58859,1,9,0,0,1,1,0,1,San Isidro
58860,1,34,0,0,1,0,0,1,San Borja
58861,1,27,0,1,1,0,1,1,Villa Maria del Triunfo
58862,1,36,0,1,1,0,0,1,Miraflores
58863,1,68,0,1,1,0,1,1,San Isidro
58864,1,42,0,1,1,0,0,1,San Isidro
58865,1,43,0,1,1,0,1,1,Surquillo
58867,1,63,0,1,1,0,1,1,Miraflores
58868,1,33,0,1,1,1,1,1,San Isidro
58869,1,1,0,0,1,0,0,1,Surquillo
58870,1,9,0,0,1,1,0,1,Miraflores
58872,1,40,0,1,1,0,0,1,San Isidro
58874,1,13,0,0,1,1,0,0,San Isidro
58875,1,65,0,1,1,0,0,1,San Isidro
58876,1,85,0,1,1,0,0,1,San Isidro
58877,1,4,0,0,1,1,0,1,Miraflores
58878,1,4,0,0,1,1,0,1,Miraflores
58879,1,1,0,0,1,0,0,1,San Isidro
58880,1,3,0,0,1,0,0,1,San Isidro
58881,1,96,0,1,1,0,0,1,San Isidro
58883,1,53,0,1,1,0,0,0,San Isidro
59537,1,42,0,1,1,0,1,1,San Juan de Lurigancho
59745,1,30,0,1,1,1,1,1,San Juan de Lurigancho
59748,1,30,0,1,1,1,1,1,San Juan de Lurigancho
59835,1,35,0,1,1,0,0,1,Rimac
59838,1,51,0,1,1,0,1,0,San Luis
59839,1,24,0,0,1,0,0,0,San Luis
59840,1,30,0,0,1,0,1,0,La Molina
59841,1,20,0,0,1,0,1,0,San Luis
59843,1,37,0,1,1,0,0,1,San Luis
59844,0,28,0,1,1,0,1,0,San Luis
59845,1,18,0,0,1,1,1,1,San Luis
59847,1,10,0,0,1,1,0,0,San Luis
59848,1,7,0,0,1,1,0,0,San Luis
59849,1,27,0,1,1,0,0,1,San Luis
59850,1,27,0,1,1,0,0,1,San Luis
59851,1,49,0,1,1,0,0,0,San Luis
59852,1,18,0,1,1,0,0,1,San Luis
59853,1,18,0,1,1,0,0,1,San Luis
59854,1,14,0,0,1,1,0,0,San Luis
59855,1,14,0,0,1,1,0,0,San Luis
59856,1,22,0,0,1,0,1,1,San Luis
59857,1,10,0,0,1,1,0,0,San Luis
59858,1,10,0,0,1,1,0,0,San Luis
59859,1,45,0,1,1,0,0,1,San Luis
59862,1,42,0,1,1,0,1,1,San Luis
59863,0,7,0,0,1,1,0,0,San Luis
59864,0,3,0,0,1,1,0,1,San Luis
59865,1,40,0,1,1,0,1,0,San Luis
59872,1,15,0,0,1,1,0,1,San Luis
59873,1,15,0,0,1,1,0,1,San Luis
59874,1,19,0,0,1,0,0,0,San Luis
59875,1,35,0,0,1,0,0,1,San Luis
59877,1,33,0,0,1,0,1,0,Ate
59878,1,32,0,1,1,0,0,1,San Luis
59881,1,3,0,0,1,0,0,1,San Luis
59882,1,6,0,0,1,1,0,1,San Luis
59883,1,3,0,0,1,0,0,1,San Luis
59884,1,3,0,0,1,0,0,1,San Luis
59885,1,28,0,0,1,0,0,1,Independencia
59886,1,28,0,0,1,0,0,1,Independencia
59887,1,21,0,0,1,1,0,1,Independencia
59888,1,16,0,0,1,0,0,0,San Borja
59889,1,26,0,0,1,0,0,1,San Luis
59890,1,29,0,1,1,1,0,1,San Luis
59891,1,10,0,0,1,1,0,1,San Luis
59892,1,20,0,1,1,0,0,0,San Luis
59895,1,46,0,0,1,0,1,0,San Luis
59896,1,46,0,0,1,0,1,0,San Luis
59897,1,46,0,0,1,0,1,0,San Luis
59898,1,61,0,1,1,0,1,1,San Luis
59899,1,14,0,0,1,1,0,1,La Victoria
59900,1,24,0,1,1,0,0,0,San Luis
59901,1,32,0,1,1,0,1,1,San Luis
59902,1,79,0,0,1,0,0,0,San Luis
59903,1,44,0,1,1,0,0,0,San Luis
59904,1,23,0,0,1,0,0,1,San Luis
59906,1,14,0,0,1,1,0,1,La Victoria
59907,1,36,0,1,1,0,1,0,San Luis
59908,1,26,0,1,1,0,1,1,San Borja
59909,1,3,0,0,1,0,0,0,San Luis
59910,1,29,0,1,1,0,1,1,San Borja
59911,1,17,0,0,1,0,0,1,San Luis
59912,1,41,0,1,1,0,1,0,San Luis
59913,1,11,0,0,1,1,0,1,San Luis
59914,1,21,0,0,1,1,0,1,San Luis
59915,1,47,0,1,1,0,1,0,San Luis
59916,1,13,0,0,1,1,0,1,San Luis
59917,1,2,0,0,1,0,0,1,San Luis
59918,1,42,0,1,1,0,1,1,San Luis
59919,1,61,0,1,1,0,0,0,San Luis
59920,0,27,0,1,1,0,1,0,San Luis
59921,0,12,0,0,1,0,0,0,San Luis
59924,1,46,0,0,1,0,1,1,San Luis
59928,1,62,0,1,1,0,1,1,San Luis
59929,1,62,0,1,1,0,1,1,San Luis
59930,0,42,0,1,1,0,1,0,San Luis
59931,1,34,0,1,1,0,1,0,San Luis
59932,1,21,0,0,1,0,1,0,San Luis
59933,1,11,0,0,1,1,0,1,San Luis
59934,1,45,0,0,1,0,0,0,San Luis
59935,1,53,0,0,1,0,1,1,San Luis
59936,1,33,0,1,1,0,1,1,San Luis
59939,1,18,0,0,1,0,0,0,San Luis
59940,1,14,0,0,1,0,0,1,San Luis
59941,1,11,0,0,1,1,0,1,San Luis
59942,1,32,0,1,1,0,0,1,San Luis
59944,1,8,0,0,1,0,0,0,San Luis
59945,1,8,0,0,1,0,0,0,San Luis
59950,1,10,0,0,1,0,0,0,San Luis
59951,1,10,0,0,1,0,0,0,San Luis
59952,1,64,0,1,1,0,1,1,San Luis
59953,1,23,0,1,1,0,1,1,San Luis
59954,1,23,0,1,1,1,0,1,San Luis
59955,1,14,0,0,1,1,0,1,Lurigancho
59956,1,39,0,1,1,0,1,1,Villa Maria del Triunfo
59960,1,29,0,1,1,0,0,0,San Luis
59961,1,6,0,0,1,1,0,0,San Luis
59963,1,28,0,0,1,1,0,0,San Luis
59964,1,24,0,1,1,0,1,0,San Luis
59965,1,14,0,0,1,1,0,1,San Luis
59966,1,25,0,1,1,0,0,1,San Luis
59967,1,14,0,0,1,1,0,1,San Luis
59968,1,21,1,0,1,0,0,1,San Luis
59969,1,49,0,0,1,0,1,1,San Luis
59970,1,49,0,0,1,0,1,1,San Luis
59971,1,26,0,0,1,0,0,0,San Luis
59973,1,48,0,1,1,0,1,1,San Luis
59974,1,48,0,1,1,0,1,1,San Luis
59975,1,21,0,0,1,0,1,0,San Luis
59976,1,28,0,0,1,0,1,1,San Luis
59977,1,26,0,0,1,1,1,0,San Luis
59978,1,49,0,1,1,0,1,1,San Luis
59979,1,20,0,1,1,0,1,0,San Luis
59982,1,31,0,1,1,0,1,1,San Luis
59985,1,49,0,0,1,0,0,1,San Luis
59986,1,49,0,0,1,0,0,1,San Luis
59987,1,8,0,0,1,1,0,0,San Luis
59988,1,47,0,0,1,0,0,0,San Luis
59989,1,35,0,1,1,0,1,0,San Luis
59990,1,34,0,0,1,0,0,0,San Luis
59992,1,26,1,0,1,0,0,0,Lince
59993,1,44,0,1,1,0,1,0,San Luis
59994,1,32,0,0,1,0,0,1,San Luis
59995,0,30,0,1,1,0,1,0,San Luis
59996,1,16,0,0,1,1,0,1,San Luis
59997,1,17,0,0,1,1,0,1,San Luis
59998,1,44,0,1,1,0,1,1,San Luis
59999,0,19,0,1,1,0,1,0,San Luis
60000,1,39,0,1,1,0,1,0,San Luis
60001,1,39,0,1,1,0,1,0,San Luis
60002,1,22,0,0,1,1,0,0,San Luis
60006,1,7,0,0,1,1,0,1,San Luis
60007,1,4,0,0,1,1,0,1,San Luis
60009,1,11,0,0,1,0,0,0,San Luis
60010,1,11,0,0,1,0,0,0,San Luis
